,peak_duration,peak_size,entity,peak_start_date
655,0,13,Bhad Bhabie,2020-03-14
656,0,13,Bhad Bhabie,2020-03-15
657,0,13,Bhad Bhabie,2020-03-16
658,0,13,Bhad Bhabie,2020-03-17
659,0,6,Bhad Bhabie,2020-03-18
660,0,6,Bhad Bhabie,2020-03-19
661,0,6,Bhad Bhabie,2020-03-20
662,0,5,Bhad Bhabie,2020-03-21
663,0,5,Bhad Bhabie,2020-03-22
664,0,4,Bhad Bhabie,2020-03-23
665,0,5,Bhad Bhabie,2020-03-24
666,0,15,Bhad Bhabie,2020-03-25
667,0,17,Bhad Bhabie,2020-03-26
668,0,17,Bhad Bhabie,2020-03-27
669,0,19,Bhad Bhabie,2020-03-28
670,0,19,Bhad Bhabie,2020-03-29
671,0,19,Bhad Bhabie,2020-03-30
672,0,8,Bhad Bhabie,2020-03-31
673,0,3,Bhad Bhabie,2020-04-01
674,0,344,Bhad Bhabie,2020-04-02
675,0,344,Bhad Bhabie,2020-04-03
676,0,344,Bhad Bhabie,2020-04-04
677,0,344,Bhad Bhabie,2020-04-05
678,0,329,Bhad Bhabie,2020-04-06
679,0,77,Bhad Bhabie,2020-04-07
680,0,31,Bhad Bhabie,2020-04-08
681,0,16,Bhad Bhabie,2020-04-09
682,5,613,Bhad Bhabie,2020-04-10
683,0,351,Bhad Bhabie,2020-04-16
684,0,136,Bhad Bhabie,2020-04-17
685,0,77,Bhad Bhabie,2020-04-18
686,0,77,Bhad Bhabie,2020-04-19
687,0,77,Bhad Bhabie,2020-04-20
688,0,77,Bhad Bhabie,2020-04-21
689,0,75,Bhad Bhabie,2020-04-22
690,0,72,Bhad Bhabie,2020-04-23
691,0,49,Bhad Bhabie,2020-04-24
692,0,32,Bhad Bhabie,2020-04-25
693,0,5,Bhad Bhabie,2020-04-26
694,0,3,Bhad Bhabie,2020-04-27
695,0,5,Bill Cosby,2020-01-02
696,0,2,Bill Cosby,2020-01-03
697,0,0,Bill Cosby,2020-01-04
698,0,0,Bill Cosby,2020-01-05
699,0,0,Bill Cosby,2020-01-06
700,0,0,Bill Cosby,2020-01-07
701,0,1,Bill Cosby,2020-01-08
702,0,3,Bill Cosby,2020-01-09
703,0,3,Bill Cosby,2020-01-10
704,0,3,Bill Cosby,2020-01-11
705,0,3,Bill Cosby,2020-01-12
706,0,3,Bill Cosby,2020-01-13
707,0,2,Bill Cosby,2020-01-14
708,0,2,Bill Cosby,2020-01-15
709,0,3,Bill Cosby,2020-01-16
710,0,3,Bill Cosby,2020-01-17
711,0,3,Bill Cosby,2020-01-18
712,0,3,Bill Cosby,2020-01-19
713,0,3,Bill Cosby,2020-01-20
714,0,3,Bill Cosby,2020-01-21
715,0,3,Bill Cosby,2020-01-22
716,0,3,Bill Cosby,2020-01-23
717,0,3,Bill Cosby,2020-01-24
718,0,4,Bill Cosby,2020-01-25
719,0,4,Bill Cosby,2020-01-26
720,0,3,Bill Cosby,2020-01-27
721,0,4,Bill Cosby,2020-01-28
722,0,4,Bill Cosby,2020-01-29
723,0,1,Bill Cosby,2020-01-30
724,0,1,Bill Cosby,2020-01-31
725,5,4104,Bill Cosby,2020-02-01
726,0,861,Bill Cosby,2020-02-07
727,0,35,Bill Cosby,2020-02-08
728,0,15,Bill Cosby,2020-02-09
729,0,4,Bill Cosby,2020-02-10
730,0,3,Bill Cosby,2020-02-11
731,0,3,Bill Cosby,2020-02-12
732,0,3,Bill Cosby,2020-02-13
733,0,0,Bill Cosby,2020-02-14
734,0,0,Bill Cosby,2020-02-15
735,0,0,Bill Cosby,2020-02-16
736,0,0,Bill Cosby,2020-02-17
737,0,0,Bill Cosby,2020-02-18
738,0,0,Bill Cosby,2020-02-19
739,0,0,Bill Cosby,2020-02-20
740,0,0,Bill Cosby,2020-02-21
741,0,0,Bill Cosby,2020-02-22
742,0,0,Bill Cosby,2020-02-23
743,0,0,Bill Cosby,2020-02-24
744,0,0,Bill Cosby,2020-02-25
745,0,0,Bill Cosby,2020-02-26
746,0,0,Bill Cosby,2020-02-27
747,0,0,Bill Cosby,2020-02-28
748,0,0,Bill Cosby,2020-02-29
749,0,1,Bill Cosby,2020-03-01
750,0,1,Bill Cosby,2020-03-02
751,0,1,Bill Cosby,2020-03-03
752,0,1,Bill Cosby,2020-03-04
753,0,1,Bill Cosby,2020-03-05
754,0,1,Bill Cosby,2020-03-06
755,0,2,Bill Cosby,2020-03-07
756,0,2,Bill Cosby,2020-03-08
757,0,2,Bill Cosby,2020-03-09
758,0,2,Bill Cosby,2020-03-10
759,0,2,Bill Cosby,2020-03-11
760,0,1,Bill Cosby,2020-03-12
761,0,1,Bill Cosby,2020-03-13
762,0,1,Bill Cosby,2020-03-14
763,0,0,Bill Cosby,2020-03-15
764,0,0,Bill Cosby,2020-03-16
765,0,0,Bill Cosby,2020-03-17
766,0,0,Bill Cosby,2020-03-18
767,0,0,Bill Cosby,2020-03-19
768,0,0,Bill Cosby,2020-03-20
769,0,0,Bill Cosby,2020-03-21
770,0,0,Bill Cosby,2020-03-22
771,0,0,Bill Cosby,2020-03-23
772,0,0,Bill Cosby,2020-03-24
773,0,0,Bill Cosby,2020-03-25
774,0,0,Bill Cosby,2020-03-26
775,0,0,Bill Cosby,2020-03-27
776,0,0,Bill Cosby,2020-03-28
777,0,0,Bill Cosby,2020-03-29
778,0,0,Bill Cosby,2020-03-30
779,0,0,Bill Cosby,2020-03-31
780,0,0,Bill Cosby,2020-04-01
781,0,0,Bill Cosby,2020-04-02
782,0,0,Bill Cosby,2020-04-03
783,0,0,Bill Cosby,2020-04-04
784,0,0,Bill Cosby,2020-04-05
785,0,0,Bill Cosby,2020-04-06
786,0,0,Bill Cosby,2020-04-07
787,0,0,Bill Cosby,2020-04-08
788,0,0,Bill Cosby,2020-04-09
789,0,0,Bill Cosby,2020-04-10
790,0,0,Bill Cosby,2020-04-11
791,0,0,Bill Cosby,2020-04-12
792,0,0,Bill Cosby,2020-04-13
793,0,0,Bill Cosby,2020-04-14
794,0,0,Bill Cosby,2020-04-15
795,0,0,Bill Cosby,2020-04-16
796,0,0,Bill Cosby,2020-04-17
797,0,0,Bill Cosby,2020-04-18
798,0,0,Bill Cosby,2020-04-19
799,0,0,Bill Cosby,2020-04-20
800,0,0,Bill Cosby,2020-04-21
801,0,0,Bill Cosby,2020-04-22
802,0,0,Bill Cosby,2020-04-23
803,0,0,Bill Cosby,2020-04-24
804,0,0,Bill Cosby,2020-04-25
805,0,0,Bill Cosby,2020-04-26
806,0,0,Bill Cosby,2020-04-27
807,0,20,Billie Eilish,2020-01-02
808,0,15,Billie Eilish,2020-01-03
809,0,15,Billie Eilish,2020-01-04
810,0,38,Billie Eilish,2020-01-05
811,0,43,Billie Eilish,2020-01-06
812,0,89,Billie Eilish,2020-01-07
813,0,217,Billie Eilish,2020-01-08
814,0,186,Billie Eilish,2020-01-09
815,0,191,Billie Eilish,2020-01-10
816,0,228,Billie Eilish,2020-01-11
817,0,230,Billie Eilish,2020-01-12
818,0,167,Billie Eilish,2020-01-13
819,0,39,Billie Eilish,2020-01-14
820,0,15,Billie Eilish,2020-01-15
821,0,15,Billie Eilish,2020-01-16
822,0,15,Billie Eilish,2020-01-17
823,0,12,Billie Eilish,2020-01-18
824,0,21,Billie Eilish,2020-01-19
825,0,21,Billie Eilish,2020-01-20
826,0,21,Billie Eilish,2020-01-21
827,7,1912,Billie Eilish,2020-01-22
828,11,1084,Billie Eilish,2020-01-30
829,0,122,Billie Eilish,2020-02-11
830,0,187,Billie Eilish,2020-02-12
831,0,210,Billie Eilish,2020-02-13
832,0,135,Billie Eilish,2020-02-14
833,0,114,Billie Eilish,2020-02-15
834,0,53,Billie Eilish,2020-02-16
835,0,37,Billie Eilish,2020-02-17
836,0,31,Billie Eilish,2020-02-18
837,0,37,Billie Eilish,2020-02-19
838,0,42,Billie Eilish,2020-02-20
839,0,42,Billie Eilish,2020-02-21
840,0,42,Billie Eilish,2020-02-22
841,0,46,Billie Eilish,2020-02-23
842,0,46,Billie Eilish,2020-02-24
843,0,43,Billie Eilish,2020-02-25
844,0,40,Billie Eilish,2020-02-26
845,0,40,Billie Eilish,2020-02-27
846,0,30,Billie Eilish,2020-02-28
847,0,42,Billie Eilish,2020-02-29
848,0,16,Billie Eilish,2020-03-01
849,0,117,Billie Eilish,2020-03-02
850,0,195,Billie Eilish,2020-03-03
851,0,195,Billie Eilish,2020-03-04
852,0,186,Billie Eilish,2020-03-05
853,0,257,Billie Eilish,2020-03-06
854,0,257,Billie Eilish,2020-03-07
855,0,257,Billie Eilish,2020-03-08
856,0,257,Billie Eilish,2020-03-09
857,0,246,Billie Eilish,2020-03-10
858,0,72,Billie Eilish,2020-03-11
859,0,43,Billie Eilish,2020-03-12
860,0,25,Billie Eilish,2020-03-13
861,0,25,Billie Eilish,2020-03-14
862,0,13,Billie Eilish,2020-03-15
863,0,12,Billie Eilish,2020-03-16
864,0,12,Billie Eilish,2020-03-17
865,0,12,Billie Eilish,2020-03-18
866,0,12,Billie Eilish,2020-03-19
867,0,7,Billie Eilish,2020-03-20
868,0,54,Billie Eilish,2020-03-21
869,0,63,Billie Eilish,2020-03-22
870,0,63,Billie Eilish,2020-03-23
871,0,63,Billie Eilish,2020-03-24
872,0,51,Billie Eilish,2020-03-25
873,0,51,Billie Eilish,2020-03-26
874,0,47,Billie Eilish,2020-03-27
875,0,54,Billie Eilish,2020-03-28
876,0,54,Billie Eilish,2020-03-29
877,0,35,Billie Eilish,2020-03-30
878,0,19,Billie Eilish,2020-03-31
879,0,9,Billie Eilish,2020-04-01
880,0,9,Billie Eilish,2020-04-02
881,0,75,Billie Eilish,2020-04-03
882,0,75,Billie Eilish,2020-04-04
883,0,75,Billie Eilish,2020-04-05
884,0,68,Billie Eilish,2020-04-06
885,0,88,Billie Eilish,2020-04-07
886,0,105,Billie Eilish,2020-04-08
887,0,121,Billie Eilish,2020-04-09
888,0,121,Billie Eilish,2020-04-10
889,0,121,Billie Eilish,2020-04-11
890,0,18,Billie Eilish,2020-04-12
891,0,18,Billie Eilish,2020-04-13
892,0,18,Billie Eilish,2020-04-14
893,0,9,Billie Eilish,2020-04-15
894,0,7,Billie Eilish,2020-04-16
895,0,7,Billie Eilish,2020-04-17
896,0,7,Billie Eilish,2020-04-18
897,0,7,Billie Eilish,2020-04-19
898,0,6,Billie Eilish,2020-04-20
899,0,8,Billie Eilish,2020-04-21
900,0,9,Billie Eilish,2020-04-22
901,0,4,Billie Eilish,2020-04-23
902,0,4,Billie Eilish,2020-04-24
903,0,29,Billie Eilish,2020-04-25
904,0,29,Billie Eilish,2020-04-26
905,0,27,Billie Eilish,2020-04-27
906,0,2,Blake Shelton,2020-01-02
907,0,2,Blake Shelton,2020-01-03
908,0,2,Blake Shelton,2020-01-04
909,0,2,Blake Shelton,2020-01-05
910,0,0,Blake Shelton,2020-01-06
911,0,1,Blake Shelton,2020-01-07
912,0,1,Blake Shelton,2020-01-08
913,0,1,Blake Shelton,2020-01-09
914,0,1,Blake Shelton,2020-01-10
915,0,1,Blake Shelton,2020-01-11
916,0,0,Blake Shelton,2020-01-12
917,0,0,Blake Shelton,2020-01-13
918,0,0,Blake Shelton,2020-01-14
919,0,0,Blake Shelton,2020-01-15
920,0,0,Blake Shelton,2020-01-16
921,0,0,Blake Shelton,2020-01-17
922,0,11,Blake Shelton,2020-01-18
923,0,149,Blake Shelton,2020-01-19
924,0,269,Blake Shelton,2020-01-20
925,0,269,Blake Shelton,2020-01-21
926,5,1909,Blake Shelton,2020-01-22
927,0,1590,Blake Shelton,2020-01-28
928,0,447,Blake Shelton,2020-01-29
929,0,132,Blake Shelton,2020-01-30
930,0,119,Blake Shelton,2020-01-31
931,0,119,Blake Shelton,2020-02-01
932,0,46,Blake Shelton,2020-02-02
933,0,1607,Blake Shelton,2020-02-03
934,0,1607,Blake Shelton,2020-02-04
935,0,1593,Blake Shelton,2020-02-05
936,0,1593,Blake Shelton,2020-02-06
937,0,1561,Blake Shelton,2020-02-07
938,0,805,Blake Shelton,2020-02-08
939,0,455,Blake Shelton,2020-02-09
940,0,142,Blake Shelton,2020-02-10
941,0,37,Blake Shelton,2020-02-11
942,0,40,Blake Shelton,2020-02-12
943,0,17,Blake Shelton,2020-02-13
944,0,81,Blake Shelton,2020-02-14
945,0,81,Blake Shelton,2020-02-15
946,0,81,Blake Shelton,2020-02-16
947,0,996,Blake Shelton,2020-02-17
948,0,946,Blake Shelton,2020-02-18
949,0,946,Blake Shelton,2020-02-19
950,0,924,Blake Shelton,2020-02-20
951,0,537,Blake Shelton,2020-02-21
952,0,616,Blake Shelton,2020-02-22
953,0,764,Blake Shelton,2020-02-23
954,0,430,Blake Shelton,2020-02-24
955,0,492,Blake Shelton,2020-02-25
956,0,270,Blake Shelton,2020-02-26
957,0,156,Blake Shelton,2020-02-27
958,0,168,Blake Shelton,2020-02-28
959,0,46,Blake Shelton,2020-02-29
960,0,23,Blake Shelton,2020-03-01
961,0,26,Blake Shelton,2020-03-02
962,0,26,Blake Shelton,2020-03-03
963,0,31,Blake Shelton,2020-03-04
964,0,31,Blake Shelton,2020-03-05
965,5,2130,Blake Shelton,2020-03-06
966,0,1154,Blake Shelton,2020-03-12
967,0,483,Blake Shelton,2020-03-13
968,0,483,Blake Shelton,2020-03-14
969,0,483,Blake Shelton,2020-03-15
970,0,500,Blake Shelton,2020-03-16
971,0,504,Blake Shelton,2020-03-17
972,0,133,Blake Shelton,2020-03-18
973,5,1911,Blake Shelton,2020-03-19
974,0,412,Blake Shelton,2020-03-25
975,0,428,Blake Shelton,2020-03-26
976,0,221,Blake Shelton,2020-03-27
977,0,57,Blake Shelton,2020-03-28
978,0,49,Blake Shelton,2020-03-29
979,6,6881,Blake Shelton,2020-03-30
980,0,461,Blake Shelton,2020-04-06
981,0,67,Blake Shelton,2020-04-07
982,0,25,Blake Shelton,2020-04-08
983,0,45,Blake Shelton,2020-04-09
984,0,45,Blake Shelton,2020-04-10
985,0,46,Blake Shelton,2020-04-11
986,0,46,Blake Shelton,2020-04-12
987,0,157,Blake Shelton,2020-04-13
988,0,206,Blake Shelton,2020-04-14
989,0,206,Blake Shelton,2020-04-15
990,0,203,Blake Shelton,2020-04-16
991,0,203,Blake Shelton,2020-04-17
992,0,203,Blake Shelton,2020-04-18
993,0,171,Blake Shelton,2020-04-19
994,0,178,Blake Shelton,2020-04-20
995,0,178,Blake Shelton,2020-04-21
996,0,178,Blake Shelton,2020-04-22
997,0,71,Blake Shelton,2020-04-23
998,0,93,Blake Shelton,2020-04-24
999,0,80,Blake Shelton,2020-04-25
1000,0,80,Blake Shelton,2020-04-26
1001,0,80,Blake Shelton,2020-04-27
1002,0,5,Bob Dylan,2020-01-02
1003,0,6,Bob Dylan,2020-01-03
1004,0,6,Bob Dylan,2020-01-04
1005,0,6,Bob Dylan,2020-01-05
1006,0,6,Bob Dylan,2020-01-06
1007,0,6,Bob Dylan,2020-01-07
1008,0,0,Bob Dylan,2020-01-08
1009,0,0,Bob Dylan,2020-01-09
1010,0,1,Bob Dylan,2020-01-10
1011,0,1,Bob Dylan,2020-01-11
1012,0,1,Bob Dylan,2020-01-12
1013,0,1,Bob Dylan,2020-01-13
1014,0,1,Bob Dylan,2020-01-14
1015,0,0,Bob Dylan,2020-01-15
1016,0,0,Bob Dylan,2020-01-16
1017,0,0,Bob Dylan,2020-01-17
1018,0,2,Bob Dylan,2020-01-18
1019,0,2,Bob Dylan,2020-01-19
1020,0,3,Bob Dylan,2020-01-20
1021,0,3,Bob Dylan,2020-01-21
1022,0,3,Bob Dylan,2020-01-22
1023,0,3,Bob Dylan,2020-01-23
1024,0,3,Bob Dylan,2020-01-24
1025,0,1,Bob Dylan,2020-01-25
1026,0,1,Bob Dylan,2020-01-26
1027,6,2335,Bob Dylan,2020-01-27
1028,0,422,Bob Dylan,2020-02-03
1029,0,471,Bob Dylan,2020-02-04
1030,0,137,Bob Dylan,2020-02-05
1031,0,88,Bob Dylan,2020-02-06
1032,0,67,Bob Dylan,2020-02-07
1033,0,63,Bob Dylan,2020-02-08
1034,0,106,Bob Dylan,2020-02-09
1035,0,148,Bob Dylan,2020-02-10
1036,0,161,Bob Dylan,2020-02-11
1037,0,123,Bob Dylan,2020-02-12
1038,0,80,Bob Dylan,2020-02-13
1039,0,90,Bob Dylan,2020-02-14
1040,0,167,Bob Dylan,2020-02-15
1041,0,188,Bob Dylan,2020-02-16
1042,0,199,Bob Dylan,2020-02-17
1043,0,166,Bob Dylan,2020-02-18
1044,0,91,Bob Dylan,2020-02-19
1045,0,91,Bob Dylan,2020-02-20
1046,0,94,Bob Dylan,2020-02-21
1047,0,94,Bob Dylan,2020-02-22
1048,0,94,Bob Dylan,2020-02-23
1049,0,38,Bob Dylan,2020-02-24
1050,0,9,Bob Dylan,2020-02-25
1051,0,9,Bob Dylan,2020-02-26
1052,0,9,Bob Dylan,2020-02-27
1053,0,9,Bob Dylan,2020-02-28
1054,0,5,Bob Dylan,2020-02-29
1055,0,5,Bob Dylan,2020-03-01
1056,0,5,Bob Dylan,2020-03-02
1057,0,5,Bob Dylan,2020-03-03
1058,0,19,Bob Dylan,2020-03-04
1059,0,52,Bob Dylan,2020-03-05
1060,0,52,Bob Dylan,2020-03-06
1061,0,52,Bob Dylan,2020-03-07
1062,0,40,Bob Dylan,2020-03-08
1063,0,50,Bob Dylan,2020-03-09
1064,0,15,Bob Dylan,2020-03-10
1065,0,17,Bob Dylan,2020-03-11
1066,0,13,Bob Dylan,2020-03-12
1067,0,50,Bob Dylan,2020-03-13
1068,0,50,Bob Dylan,2020-03-14
1069,0,50,Bob Dylan,2020-03-15
1070,0,50,Bob Dylan,2020-03-16
1071,0,50,Bob Dylan,2020-03-17
1072,0,43,Bob Dylan,2020-03-18
1073,0,44,Bob Dylan,2020-03-19
1074,0,44,Bob Dylan,2020-03-20
1075,0,32,Bob Dylan,2020-03-21
1076,0,141,Bob Dylan,2020-03-22
1077,0,316,Bob Dylan,2020-03-23
1078,0,316,Bob Dylan,2020-03-24
1079,0,316,Bob Dylan,2020-03-25
1080,0,296,Bob Dylan,2020-03-26
1081,0,296,Bob Dylan,2020-03-27
1082,0,148,Bob Dylan,2020-03-28
1083,0,91,Bob Dylan,2020-03-29
1084,0,15,Bob Dylan,2020-03-30
1085,0,15,Bob Dylan,2020-03-31
1086,0,15,Bob Dylan,2020-04-01
1087,0,15,Bob Dylan,2020-04-02
1088,0,11,Bob Dylan,2020-04-03
1089,0,11,Bob Dylan,2020-04-04
1090,0,16,Bob Dylan,2020-04-05
1091,0,10,Bob Dylan,2020-04-06
1092,0,10,Bob Dylan,2020-04-07
1093,0,10,Bob Dylan,2020-04-08
1094,0,13,Bob Dylan,2020-04-09
1095,0,16,Bob Dylan,2020-04-10
1096,0,16,Bob Dylan,2020-04-11
1097,0,16,Bob Dylan,2020-04-12
1098,0,130,Bob Dylan,2020-04-13
1099,0,130,Bob Dylan,2020-04-14
1100,0,125,Bob Dylan,2020-04-15
1101,0,122,Bob Dylan,2020-04-16
1102,0,127,Bob Dylan,2020-04-17
1103,0,37,Bob Dylan,2020-04-18
1104,0,40,Bob Dylan,2020-04-19
1105,0,13,Bob Dylan,2020-04-20
1106,0,4,Bob Dylan,2020-04-21
1107,0,7,Bob Dylan,2020-04-22
1108,0,6,Bob Dylan,2020-04-23
1109,0,18,Bob Dylan,2020-04-24
1110,0,18,Bob Dylan,2020-04-25
1111,0,18,Bob Dylan,2020-04-26
1112,0,18,Bob Dylan,2020-04-27
1113,0,1,Boosie Badazz,2020-01-02
1114,0,1,Boosie Badazz,2020-01-03
1115,0,1,Boosie Badazz,2020-01-04
1116,0,31,Boosie Badazz,2020-01-05
1117,0,36,Boosie Badazz,2020-01-06
1118,0,36,Boosie Badazz,2020-01-07
1119,0,36,Boosie Badazz,2020-01-08
1120,0,33,Boosie Badazz,2020-01-09
1121,0,35,Boosie Badazz,2020-01-10
1122,0,113,Boosie Badazz,2020-01-11
1123,0,113,Boosie Badazz,2020-01-12
1124,0,113,Boosie Badazz,2020-01-13
1125,0,113,Boosie Badazz,2020-01-14
1126,0,114,Boosie Badazz,2020-01-15
1127,0,26,Boosie Badazz,2020-01-16
1128,0,17,Boosie Badazz,2020-01-17
1129,0,4,Boosie Badazz,2020-01-18
1130,0,0,Boosie Badazz,2020-01-19
1131,0,0,Boosie Badazz,2020-01-20
1132,0,0,Boosie Badazz,2020-01-21
1133,0,0,Boosie Badazz,2020-01-22
1134,0,0,Boosie Badazz,2020-01-23
1135,0,1,Boosie Badazz,2020-01-24
1136,0,1,Boosie Badazz,2020-01-25
1137,0,1,Boosie Badazz,2020-01-26
1138,0,1,Boosie Badazz,2020-01-27
1139,0,1,Boosie Badazz,2020-01-28
1140,0,1,Boosie Badazz,2020-01-29
1141,0,1,Boosie Badazz,2020-01-30
1142,0,1,Boosie Badazz,2020-01-31
1143,0,1,Boosie Badazz,2020-02-01
1144,0,0,Boosie Badazz,2020-02-02
1145,0,0,Boosie Badazz,2020-02-03
1146,0,0,Boosie Badazz,2020-02-04
1147,0,0,Boosie Badazz,2020-02-05
1148,0,0,Boosie Badazz,2020-02-06
1149,0,0,Boosie Badazz,2020-02-07
1150,0,0,Boosie Badazz,2020-02-08
1151,0,0,Boosie Badazz,2020-02-09
1152,0,35,Boosie Badazz,2020-02-10
1153,0,42,Boosie Badazz,2020-02-11
1154,0,42,Boosie Badazz,2020-02-12
1155,5,2875,Boosie Badazz,2020-02-13
1156,0,475,Boosie Badazz,2020-02-19
1157,0,497,Boosie Badazz,2020-02-20
1158,0,523,Boosie Badazz,2020-02-21
1159,0,554,Boosie Badazz,2020-02-22
1160,0,1531,Boosie Badazz,2020-02-23
1161,0,1531,Boosie Badazz,2020-02-24
1162,0,1531,Boosie Badazz,2020-02-25
1163,0,1535,Boosie Badazz,2020-02-26
1164,0,1537,Boosie Badazz,2020-02-27
1165,0,433,Boosie Badazz,2020-02-28
1166,0,198,Boosie Badazz,2020-02-29
1167,0,7,Boosie Badazz,2020-03-01
1168,0,6,Boosie Badazz,2020-03-02
1169,0,3,Boosie Badazz,2020-03-03
1170,0,2,Boosie Badazz,2020-03-04
1171,0,3,Boosie Badazz,2020-03-05
1172,0,3,Boosie Badazz,2020-03-06
1173,0,3,Boosie Badazz,2020-03-07
1174,0,3,Boosie Badazz,2020-03-08
1175,0,2,Boosie Badazz,2020-03-09
1176,0,2,Boosie Badazz,2020-03-10
1177,0,2,Boosie Badazz,2020-03-11
1178,0,2,Boosie Badazz,2020-03-12
1179,0,2,Boosie Badazz,2020-03-13
1180,0,3,Boosie Badazz,2020-03-14
1181,0,2,Boosie Badazz,2020-03-15
1182,0,2,Boosie Badazz,2020-03-16
1183,0,2,Boosie Badazz,2020-03-17
1184,0,3,Boosie Badazz,2020-03-18
1185,0,1,Boosie Badazz,2020-03-19
1186,0,2,Boosie Badazz,2020-03-20
1187,0,2,Boosie Badazz,2020-03-21
1188,0,6,Boosie Badazz,2020-03-22
1189,0,19,Boosie Badazz,2020-03-23
1190,0,411,Boosie Badazz,2020-03-24
1191,0,411,Boosie Badazz,2020-03-25
1192,0,405,Boosie Badazz,2020-03-26
1193,0,392,Boosie Badazz,2020-03-27
1194,0,401,Boosie Badazz,2020-03-28
1195,0,343,Boosie Badazz,2020-03-29
1196,0,261,Boosie Badazz,2020-03-30
1197,0,87,Boosie Badazz,2020-03-31
1198,0,15,Boosie Badazz,2020-04-01
1199,0,15,Boosie Badazz,2020-04-02
1200,0,20,Boosie Badazz,2020-04-03
1201,0,20,Boosie Badazz,2020-04-04
1202,0,6,Boosie Badazz,2020-04-05
1203,0,55,Boosie Badazz,2020-04-06
1204,0,566,Boosie Badazz,2020-04-07
1205,5,4121,Boosie Badazz,2020-04-08
1206,0,554,Boosie Badazz,2020-04-14
1207,0,155,Boosie Badazz,2020-04-15
1208,0,78,Boosie Badazz,2020-04-16
1209,0,11,Boosie Badazz,2020-04-17
1210,0,8,Boosie Badazz,2020-04-18
1211,0,27,Boosie Badazz,2020-04-19
1212,0,41,Boosie Badazz,2020-04-20
1213,0,40,Boosie Badazz,2020-04-21
1214,0,40,Boosie Badazz,2020-04-22
1215,0,37,Boosie Badazz,2020-04-23
1216,0,38,Boosie Badazz,2020-04-24
1217,2,9623,Boosie Badazz,2020-04-25
1218,0,0,COVID-19,2020-01-02
1219,0,0,COVID-19,2020-01-03
1220,0,0,COVID-19,2020-01-04
1221,0,0,COVID-19,2020-01-05
1222,0,0,COVID-19,2020-01-06
1223,0,0,COVID-19,2020-01-07
1224,0,0,COVID-19,2020-01-08
1225,0,0,COVID-19,2020-01-09
1226,0,0,COVID-19,2020-01-10
1227,0,0,COVID-19,2020-01-11
1228,0,0,COVID-19,2020-01-12
1229,0,0,COVID-19,2020-01-13
1230,0,0,COVID-19,2020-01-14
1231,0,0,COVID-19,2020-01-15
1232,0,0,COVID-19,2020-01-16
1233,0,0,COVID-19,2020-01-17
1234,0,0,COVID-19,2020-01-18
1235,0,0,COVID-19,2020-01-19
1236,0,0,COVID-19,2020-01-20
1237,0,0,COVID-19,2020-01-21
1238,0,0,COVID-19,2020-01-22
1239,0,0,COVID-19,2020-01-23
1240,0,0,COVID-19,2020-01-24
1241,0,0,COVID-19,2020-01-25
1242,0,0,COVID-19,2020-01-26
1243,0,0,COVID-19,2020-01-27
1244,0,0,COVID-19,2020-01-28
1245,0,0,COVID-19,2020-01-29
1246,0,0,COVID-19,2020-01-30
1247,0,0,COVID-19,2020-01-31
1248,0,0,COVID-19,2020-02-01
1249,0,0,COVID-19,2020-02-02
1250,0,0,COVID-19,2020-02-03
1251,0,0,COVID-19,2020-02-04
1252,0,0,COVID-19,2020-02-05
1253,0,0,COVID-19,2020-02-06
1254,0,0,COVID-19,2020-02-07
1255,0,9,COVID-19,2020-02-08
1256,0,9,COVID-19,2020-02-09
1257,0,9,COVID-19,2020-02-10
1258,0,9,COVID-19,2020-02-11
1259,0,9,COVID-19,2020-02-12
1260,0,8,COVID-19,2020-02-13
1261,0,24,COVID-19,2020-02-14
1262,0,23,COVID-19,2020-02-15
1263,0,20,COVID-19,2020-02-16
1264,0,20,COVID-19,2020-02-17
1265,0,42,COVID-19,2020-02-18
1266,0,42,COVID-19,2020-02-19
1267,0,42,COVID-19,2020-02-20
1268,0,34,COVID-19,2020-02-21
1269,0,30,COVID-19,2020-02-22
1270,0,30,COVID-19,2020-02-23
1271,0,35,COVID-19,2020-02-24
1272,0,39,COVID-19,2020-02-25
1273,3,1532,COVID-19,2020-02-26
1274,0,1128,COVID-19,2020-03-01
1275,2,1407,COVID-19,2020-03-02
1276,21,4110,COVID-19,2020-03-05
1277,0,922,COVID-19,2020-03-27
1278,0,922,COVID-19,2020-03-28
1279,1,1184,COVID-19,2020-03-29
1280,0,945,COVID-19,2020-03-31
1281,0,964,COVID-19,2020-04-01
1282,0,964,COVID-19,2020-04-02
1283,0,964,COVID-19,2020-04-03
1284,0,823,COVID-19,2020-04-04
1285,0,903,COVID-19,2020-04-05
1286,0,965,COVID-19,2020-04-06
1287,0,916,COVID-19,2020-04-07
1288,0,676,COVID-19,2020-04-08
1289,0,318,COVID-19,2020-04-09
1290,0,318,COVID-19,2020-04-10
1291,0,318,COVID-19,2020-04-11
1292,0,235,COVID-19,2020-04-12
1293,0,210,COVID-19,2020-04-13
1294,0,210,COVID-19,2020-04-14
1295,0,412,COVID-19,2020-04-15
1296,0,412,COVID-19,2020-04-16
1297,0,412,COVID-19,2020-04-17
1298,0,320,COVID-19,2020-04-18
1299,0,209,COVID-19,2020-04-19
1300,0,168,COVID-19,2020-04-20
1301,0,190,COVID-19,2020-04-21
1302,0,328,COVID-19,2020-04-22
1303,4,2435,COVID-19,2020-04-23
